chrom	locus	3D_x	3D_y	3D_z
11	YKL012W	122.347	83.499	28.360
11	YKL009W	123.967	86.777	25.190
11	YKL007W	124.648	87.797	23.593
11	YKL006W	124.931	89.106	22.230
11	YKL004W	124.487	92.083	20.367
11	YKL002W	124.286	92.767	19.941
11	YKR002W	124.190	91.823	19.334
11	YKR003W	124.342	90.666	19.455
11	YKR007W	124.483	85.829	21.115
11	YKR008W	124.328	84.783	21.828
11	tL(CAA)K	122.874	81.489	25.953
11	YKR013W	121.303	81.285	29.150
11	YKR016W	118.815	81.654	33.433
11	YKR020W	117.062	76.358	36.084
11	YKR021W	116.940	75.095	36.189
11	YKR023W	116.937	72.139	35.910
11	YKR025W	117.573	68.585	34.708
11	tR(ACG)K	118.558	67.058	33.978
11	YKR027W	118.768	66.878	33.870
11	YKR028W	120.303	66.243	33.300
11	YKR030W	123.742	65.207	32.221
11	YKR032W	126.347	60.592	30.479
11	YKR034W	126.226	60.999	30.593
11	YKR035W-A	126.455	60.181	30.372
11	YKR039W	126.438	53.327	29.696
11	tA(AGC)K2	126.075	51.978	29.940
11	YKR041W	125.895	51.521	30.163
11	YKR042W	125.627	51.106	30.627
11	YKR044W	125.185	51.137	31.739
11	YKR047W	124.748	52.073	33.277
11	YKR050W	124.453	53.042	34.825
11	YKR051W	124.463	53.102	36.148
11	YKR055W	129.695	42.393	32.417
11	YKR056W	129.794	42.194	32.120
11	YKR057W	130.092	41.258	30.302
11	YKR058W	130.092	41.144	29.993
11	YKR059W	129.953	40.812	28.743
11	YKR060W	129.663	40.576	27.455
11	YKR061W	129.620	40.488	27.194
11	YKR062W	129.665	40.316	27.120
11	YKR064W	130.065	40.074	28.130
11	YKR067W	131.202	39.999	31.388
11	YKR069W	132.013	41.452	33.109
11	YKR070W	132.225	42.641	33.221
11	tK(UUU)K	132.798	45.205	32.576
11	YKR074W	133.047	45.430	32.403
11	YKR075W-A	133.343	45.521	32.224
11	YKR076W	133.875	45.407	31.942
11	YKR077W	134.750	44.785	31.543
11	YKR078W	134.997	44.546	31.439
11	YKR080W	137.221	41.544	31.524
11	YKR082W	137.684	40.303	32.562
11	YKR086W	138.470	37.266	37.423
11	YKR090W	143.085	34.750	41.664
11	YKR091W	143.008	35.214	42.708
11	YKR093W	140.839	36.981	43.524
11	YKR095W	138.783	38.858	43.708
11	YKR095W-A	136.528	42.058	42.691
11	YKR096W	136.231	42.591	42.472
11	YKR097W	134.239	45.257	42.445
11	YKR099W	132.052	47.386	43.683
11	YKR101W	131.143	48.919	44.430
11	YKR102W	133.793	48.289	42.878
11	YKR103W	139.881	47.056	41.776
11	YKR104W	141.194	46.937	41.997
12	YKR106W	82.360	114.405	189.064
12	YLL067W-A	82.541	114.312	189.291
12	YLL066W-B	82.541	114.312	189.291
12	YLL066W-A	82.541	114.312	189.291
12	YLL065W	82.541	114.312	189.291
12	YLL061W	82.541	114.312	189.291
12	YLL058W	82.541	114.312	189.291
12	YLL055W	82.541	114.312	189.291
12	YLL049W	82.541	114.312	189.291
12	YLL047W	82.541	114.312	189.291
12	YLL044W	82.541	114.312	189.291
12	YLL043W	82.541	114.312	189.291
12	YLL037W	82.541	114.312	189.291
12	YLL035W	82.541	114.312	189.291
12	YLL033W	82.541	114.312	189.291
12	YLL029W	82.541	114.312	189.291
12	YLL028W	82.541	114.312	189.291
12	YLL027W	82.541	114.312	189.291
12	YLL026W	82.541	114.312	189.291
12	tP(UGG)L	82.541	114.312	189.291
12	YLL025W	82.541	114.312	189.291
12	YLL021W	82.541	114.312	189.291
12	YLL019W-A	82.541	114.312	189.291
12	YLL017W	82.541	114.312	189.291
12	YLL016W	82.541	114.312	189.291
12	YLL015W	82.541	114.312	189.291
12	YLL014W	82.541	114.312	189.291
12	YLL012W	82.541	114.312	189.291
12	YLL011W	82.541	114.312	189.291
12	YLL008W	82.541	114.312	189.291
12	YLL006W-A	82.541	114.312	189.291
12	YLL006W	82.541	114.312	189.291
12	YLL004W	82.541	114.312	189.291
12	YLL003W	82.541	114.312	189.291
12	YLL002W	82.541	114.312	189.291
12	YLL001W	82.541	114.312	189.291
12	YLR005W	82.541	114.312	189.291
12	YLR007W	82.541	114.312	189.291
12	YLR009W	82.541	114.312	189.291
12	YLR011W	82.541	114.312	189.291
12	YLR013W	82.541	114.312	189.291
12	YLR015W	82.541	114.312	189.291
12	YLR017W	82.541	114.312	189.291
12	YLR019W	82.541	114.312	189.291
12	YLR021W	82.541	114.312	189.291
12	YLR025W	82.541	114.312	189.291
12	snR30	82.541	114.312	189.291
12	YLR030W	82.541	114.312	189.291
12	YLR031W	82.541	114.312	189.291
12	YLR032W	82.541	114.312	189.291
12	YLR033W	82.541	114.312	189.291
12	YLR041W	82.541	114.312	189.291
12	YLR048W	82.541	114.312	189.291
12	YLR052W	82.541	114.312	189.291
12	YLR056W	82.541	114.312	189.291
12	YLR057W	82.541	114.312	189.291
12	YLR060W	82.541	114.312	189.291
12	YLR061W	82.541	114.312	189.291
12	YLR063W	82.541	114.312	189.291
12	YLR064W	82.541	114.312	189.291
12	YLR066W	82.541	114.312	189.291
12	YLR068W	82.541	114.312	189.291
12	YLR072W	82.541	114.312	189.291
12	YLR075W	82.541	114.312	189.291
12	YLR077W	82.541	114.312	189.291
12	YLR079W	82.541	114.312	189.291
12	YLR080W	82.541	114.312	189.291
12	YLR081W	82.541	114.312	189.291
12	YLR086W	82.541	114.312	189.291
12	YLR088W	82.541	114.312	189.291
12	YLR090W	82.541	114.312	189.291
12	YLR091W	82.541	114.312	189.291
12	YLR092W	82.541	114.312	189.291
12	YLR096W	82.541	114.312	189.291
12	YLR099W-A	82.541	114.312	189.291
12	YLR100W	82.541	114.312	189.291
12	YLR104W	82.541	114.312	189.291
12	YLR107W	82.541	114.312	189.291
12	snR6	82.541	114.312	189.291
12	YLR109W	82.541	114.312	189.291
12	YLR111W	82.541	114.312	189.291
12	YLR112W	82.541	114.312	189.291
12	YLR113W	82.541	114.312	189.291
12	tR(ACG)L	82.541	114.312	189.291
12	YLR115W	82.541	114.312	189.291
12	YLR116W	82.541	114.312	189.291
12	YLR119W	82.541	114.312	189.291
12	YLR120W-A	82.541	114.312	189.291
12	YLR124W	82.541	114.312	189.291
12	YLR125W	82.541	114.312	189.291
12	YLR128W	82.541	114.312	189.291
12	YLR129W	82.541	114.312	189.291
12	YLR133W	82.541	114.312	189.291
12	YLR134W	82.541	114.312	189.291
12	YLR135W	82.541	114.312	189.291
12	YLR137W	82.541	114.312	189.291
12	YLR138W	82.541	114.312	189.291
12	YLR140W	82.541	114.312	189.291
12	YLR141W	82.541	114.312	189.291
12	YLR142W	82.541	114.312	189.291
12	tD(GUC)L1	82.541	114.312	189.291
12	YLR143W	82.541	114.312	189.291
12	YLR145W	82.541	114.312	189.291
12	YLR146W-A	82.541	114.312	189.291
12	YLR148W	82.541	114.312	189.291
12	YLR150W	82.541	114.312	189.291
12	YLR154W-A	82.541	114.312	189.291
12	YLR154W-B	82.541	114.312	189.291
12	YLR154W-C	82.541	114.312	189.291
12	YLR154W-E	82.541	114.312	189.291
12	YLR154W-F	82.541	114.312	189.291
12	RDN5-1	82.541	114.312	189.291
12	RDN5-2	82.541	114.312	189.291
12	YLR156W	82.541	114.312	189.291
12	RDN5-3	82.541	114.312	189.291
12	YLR157W-D	82.541	114.312	189.291
12	YLR157W-E	82.541	114.312	189.291
12	RDN5-4	82.541	114.312	189.291
12	YLR159W	82.541	114.312	189.291
12	RDN5-5	82.541	114.312	189.291
12	YLR161W	82.541	114.312	189.291
12	RDN5-6	82.541	114.312	189.291
12	YLR162W	82.541	114.312	189.291
12	YLR162W-A	82.541	114.312	189.291
12	YLR163W-A	82.541	114.312	189.291
12	YLR164W	82.541	114.312	189.291
12	YLR167W	82.541	114.312	189.291
12	YLR169W	82.541	114.312	189.291
12	YLR171W	82.541	114.312	189.291
12	YLR173W	82.541	114.312	189.291
12	YLR174W	82.541	114.312	189.291
12	YLR175W	82.541	114.312	189.291
12	YLR177W	82.541	114.312	189.291
12	YLR180W	82.541	114.312	189.291
12	YLR182W	82.541	114.312	189.291
12	YLR184W	82.541	114.312	189.291
12	YLR185W	82.541	114.312	189.291
12	YLR186W	82.541	114.312	189.291
12	YLR187W	82.541	114.312	189.291
12	YLR188W	82.541	114.312	189.291
12	YLR190W	82.541	114.312	189.291
12	YLR191W	82.541	114.312	189.291
12	YLR196W	82.541	114.312	189.291
12	YLR197W	82.541	114.312	189.291
12	YLR200W	82.541	114.312	189.291
12	YLR204W	82.541	114.312	189.291
12	YLR206W	82.541	114.312	189.291
12	YLR207W	82.541	114.312	189.291
12	YLR208W	82.541	114.312	189.291
12	YLR210W	82.541	114.312	189.291
12	YLR214W	82.541	114.312	189.291
12	YLR217W	82.541	114.312	189.291
12	YLR219W	82.541	114.312	189.291
12	YLR220W	82.541	114.312	189.291
12	YLR224W	82.541	114.312	189.291
12	YLR226W	82.541	114.312	189.291
12	YLR227W-B	82.541	114.312	189.291
12	YLR227W-A	82.541	114.312	189.291
12	YLR230W	82.541	114.312	189.291
12	YLR232W	82.541	114.312	189.291
12	YLR234W	82.541	114.312	189.291
12	YLR237W	82.541	114.312	189.291
12	YLR238W	82.541	114.312	189.291
12	YLR240W	82.541	114.312	189.291
12	YLR241W	82.541	114.312	189.291
12	YLR243W	82.541	114.312	189.291
12	YLR246W	82.541	114.312	189.291
12	tL(CAA)L	82.541	114.312	189.291
12	YLR248W	82.541	114.312	189.291
12	YLR249W	82.541	114.312	189.291
12	YLR250W	82.541	114.312	189.291
12	YLR251W	82.541	114.312	189.291
12	YLR252W	82.541	114.312	189.291
12	YLR253W	82.541	114.312	189.291
12	YLR256W	82.541	114.312	189.291
12	YLR256W-A	82.541	114.312	189.291
12	YLR257W	82.541	114.312	189.291
12	YLR258W	82.541	114.312	189.291
12	YLR260W	84.780	114.211	191.121
12	YLR263W	88.030	114.702	192.820
12	YLR264W	90.695	115.209	193.715
12	YLR267W	93.786	116.092	194.219
12	YLR268W	94.105	116.476	194.072
12	YLR270W	94.053	116.674	193.921
12	YLR271W	93.712	116.979	193.599
12	YLR274W	91.101	117.189	192.559
12	YLR275W	91.596	116.503	193.193
12	YLR279W	93.969	110.958	196.985
12	YLR283W	93.882	109.979	197.345
12	YLR285W	93.885	109.184	197.639
12	YLR286W-A	94.122	108.513	197.926
12	YLR289W	96.724	109.367	198.025
12	YLR296W	98.571	109.127	198.250
12	YLR297W	98.371	107.989	198.543
12	YLR299W	98.040	106.631	198.880
12	YLR300W	98.050	105.675	199.119
12	YLR301W	98.421	105.149	199.255
12	tL(UAG)L2	99.154	105.053	199.286
12	YLR303W	99.394	105.096	199.278
12	tI(AAU)L1	100.249	105.387	199.214
12	YLR306W	107.328	105.839	198.161
12	YLR307W	108.366	105.415	197.964
12	YLR308W	109.094	105.036	197.841
12	YLR312W-A	106.078	103.548	198.912
12	YLR315W	107.437	102.215	198.648
12	YLR317W	108.484	101.739	198.389
12	YLR318W	109.184	101.477	198.191
12	YLR320W	112.242	100.892	197.061
12	YLR322W	115.985	101.152	195.056
12	YLR324W	116.399	100.867	194.801
12	YLR326W	116.582	99.688	194.637
12	tS(GCU)L	116.350	98.795	194.727
12	YLR328W	116.225	98.452	194.783
12	YLR329W	115.796	97.394	194.980
12	YLR330W	115.478	96.377	195.108
12	YLR332W	115.611	95.768	194.978
12	tD(GUC)L2	116.281	96.102	194.575
12	tE(UUC)L	117.917	97.926	193.634
12	YLR335W	117.757	97.662	193.728
12	YLR338W	118.240	101.953	193.348
12	YLR340W	117.864	103.017	193.523
12	YLR341W	117.467	103.832	193.729
12	YLR342W	116.853	104.446	194.102
12	YLR342W-A	115.619	102.148	195.149
12	YLR343W	115.390	101.500	195.346
12	tR(CCG)L	114.609	100.375	195.876
12	YLR344W	114.609	100.375	195.876
12	YLR345W	113.768	99.983	196.336
12	YLR347W-A	111.834	100.387	197.219
12	YLR349W	110.120	101.516	197.917
12	YLR350W	109.921	101.769	197.995
12	YLR352W	110.000	102.253	197.949
12	YLR353W	110.902	102.529	197.558
12	YLR356W	113.194	102.124	196.593
12	YLR357W	113.153	101.881	196.616
12	YLR359W	112.267	100.848	197.014
12	YLR360W	110.856	99.838	197.629
12	YLR362W	109.484	99.551	198.173
12	YLR363W-A	108.472	100.635	198.472
12	YLR364W	108.233	101.568	198.489
12	YLR365W	108.124	102.324	198.468
12	YLR366W	108.052	102.691	198.459
12	YLR367W	108.052	102.691	198.459
12	snR44	107.861	103.381	198.445
12	YLR368W	107.606	104.014	198.440
12	YLR369W	106.902	105.104	198.455
12	YLR371W	105.363	106.301	198.540
12	YLR372W	102.714	107.007	198.758
12	YLR375W	100.998	105.834	199.122
12	tK(UUU)L	101.022	103.983	199.382
12	YLR379W	101.162	103.008	199.500
12	YLR380W	101.162	102.361	199.575
12	YLR381W	100.946	102.009	199.611
12	YLR383W	99.322	103.686	199.378
12	YLR386W	94.820	104.455	198.858
12	YLR388W	92.037	102.012	198.511
12	snR34	91.733	101.897	198.432
12	YLR390W	89.116	101.903	197.499
12	YLR390W-A	88.767	102.019	197.345
12	YLR393W	86.493	102.859	196.256
12	YLR394W	86.493	102.859	196.256
12	YLR399W-A	85.684	97.631	195.958
12	YLR400W	86.250	97.886	196.266
12	YLR402W	86.945	98.731	196.643
12	YLR403W	87.514	99.605	196.947
12	YLR404W	88.369	100.422	197.369
12	YLR405W	88.473	100.428	197.413
12	YLR407W	88.861	99.685	197.526
12	YLR410W	89.013	96.084	197.318
12	YLR410W-B	89.712	95.261	197.501
12	YLR410W-A	89.712	95.261	197.501
12	YLR411W	92.683	96.798	198.614
12	YLR412W	93.270	97.251	198.798
12	YLR413W	95.362	98.937	199.288
12	YLR417W	97.810	101.039	199.554
12	YLR419W	99.104	101.799	199.619
12	YLR420W	100.661	100.382	199.637
12	YLR422W	100.801	98.848	199.601
12	YLR424W	102.435	96.885	199.480
12	YLR425W	107.176	99.026	198.825
12	YLR426W	109.740	97.363	197.970
12	YLR427W	109.857	97.219	197.924
12	YLR429W	109.931	96.683	197.852
12	YLR430W	109.158	96.455	198.047
12	YLR432W	104.184	94.314	198.837
12	YLR435W	103.944	92.186	198.361
12	YLR438W	105.971	90.196	197.408
12	YLR439W	106.558	90.356	197.319
12	YLR443W	108.218	92.237	197.497
12	YLR445W	107.383	92.315	197.733
12	YLR446W	106.663	92.329	197.916
12	YLR448W	104.402	92.272	198.332
12	YLR449W	102.852	92.155	198.482
12	YLR450W	100.867	91.921	198.528
12	YLR451W	98.141	91.535	198.379
12	YLR454W	96.521	93.347	198.736
12	YLR455W	95.427	97.298	199.175
12	YLR456W	94.280	97.240	198.964
12	YLR458W	93.898	97.187	198.885
12	YLR459W	93.178	97.030	198.718
12	YLR461W	90.268	94.979	197.599
12	YLR462W	89.431	93.037	196.853
12	YLR464W	89.228	92.177	196.564
12	YLR466W	89.195	91.950	196.495
12	YLR467W	89.944	91.408	196.653
12	YML133W-B	89.791	91.309	196.569
13	YML133W-A	115.489	64.920	90.738
13	YML132W	117.227	66.803	86.862
13	YML131W	118.478	67.266	85.186
13	YML127W	122.333	66.460	82.978
13	YML121W	129.216	64.590	82.512
13	YML119W	130.397	64.763	82.801
13	YML118W	130.206	64.994	82.883
13	YML117W	129.007	65.878	83.116
13	YML116W-A	127.432	66.910	83.376
13	YML116W	126.950	67.315	83.530
13	YML113W	128.684	67.249	84.129
13	YML112W	129.522	66.986	84.222
13	YML111W	130.382	66.727	84.287
13	YML109W	135.132	65.545	84.069
13	YML108W	137.305	65.145	83.648
13	YML106W	138.928	64.924	83.166
13	YML102W	141.048	66.856	78.387
13	YML100W-A	141.713	67.420	77.801
13	YML100W	141.927	67.516	77.738
13	YML099W-A	144.178	68.033	77.812
13	YML098W	146.372	68.290	78.173
13	YML096W	148.560	68.572	78.257
13	YML094W	150.728	68.885	78.051
13	YML093W	152.019	69.086	77.787
13	YML090W	155.779	70.773	77.080
13	YML088W	155.571	71.330	77.416
13	YML084W	152.867	74.498	79.488
13	YML082W	152.707	75.944	79.463
13	YML081W	153.383	77.832	78.685
13	YML080W	155.308	79.866	76.984
13	YML079W	156.467	80.275	76.178
13	YML078W	157.094	80.325	75.787
13	YML077W	157.094	80.325	75.787
13	YML070W	163.999	70.813	66.634
13	YML069W	162.978	70.491	66.054
13	YML068W	161.639	70.532	65.589
13	YML065W	161.317	71.908	66.107
13	YML063W	162.431	73.989	67.430
13	YML060W	165.238	76.116	67.790
13	YML058W-A	169.256	75.686	64.488
13	YML058W	169.409	75.566	64.247
13	YML057W	169.712	75.144	63.564
13	YML055W	169.396	73.588	62.049
13	tY(GUA)M1	167.787	72.208	61.061
13	YML052W	166.991	72.063	60.859
13	YML051W	165.770	72.191	60.733
13	YML050W	164.733	72.528	60.747
13	YML048W	161.174	74.291	61.108
13	YML047W-A	159.939	74.843	61.198
13	YML046W	158.687	75.357	61.262
13	YML045W-A	156.130	76.270	61.317
13	YML045W	156.130	76.270	61.317
13	YML042W	152.541	78.305	59.276
13	YML040W	154.089	79.135	56.324
13	YML039W	154.089	79.135	56.324
13	YML036W	152.362	79.434	50.464
13	YML034W	149.771	79.676	48.685
13	YML031W	146.315	80.698	47.831
13	YML030W	145.092	81.213	47.758
13	YML029W	144.372	81.600	47.648
13	YML028W	142.511	83.238	46.815
13	YML027W	142.330	83.507	46.639
13	YML024W	141.631	86.326	44.424
13	YML022W	141.874	88.347	42.689
13	YML020W	142.514	90.294	41.021
13	YML019W	142.984	91.241	40.212
13	YML017W	144.393	93.633	38.151
13	YML014W	143.119	96.582	35.261
13	YML013W	142.473	96.925	34.869
13	YML012W	140.988	97.580	34.092
13	YML010W	139.935	98.125	33.464
13	YML009W-B	138.630	98.929	32.565
13	YML007W	136.621	100.549	30.820
13	YML005W	132.794	103.280	28.512
13	YML003W	131.115	103.514	28.872
13	YML002W	129.646	103.407	29.627
13	YML001W	127.819	102.984	30.852
13	YMR002W	124.647	101.382	33.426
13	YMR003W	124.090	100.941	33.960
13	YMR004W	123.559	100.460	34.502
13	YMR005W	122.577	99.383	35.555
13	YMR007W	121.323	97.506	36.857
13	YMR009W	119.813	93.685	38.269
13	YMR010W	119.604	92.822	38.440
13	YMR011W	119.364	90.267	38.862
13	tE(UUC)M	119.540	88.605	39.075
13	YMR012W	119.729	87.786	39.161
13	snR78	121.877	83.481	39.494
13	snR77	122.385	82.778	39.625
13	snR76	122.385	82.778	39.625
13	snR75	122.129	83.125	39.554
13	snR74	122.647	82.439	39.705
13	snR73	122.385	82.778	39.625
13	YMR013W-A	122.385	82.778	39.625
13	snR72	122.914	82.108	39.796
13	YMR014W	122.647	82.439	39.705
13	YMR017W	127.814	77.825	42.450
13	YMR018W	130.036	75.928	43.468
13	YMR019W	131.270	74.716	43.843
13	YMR020W	132.775	73.070	44.101
13	YMR022W	135.009	70.707	44.907
13	YMR024W	136.262	69.621	46.001
13	YMR025W	136.961	69.114	46.874
13	YMR027W	138.043	68.499	48.673
13	YMR028W	138.715	68.115	49.672
13	YMR030W	140.497	66.869	51.192
13	YMR031W-A	143.229	64.544	51.476
13	YMR032W	143.229	64.544	51.476
13	YMR030W-A	144.459	63.289	51.287
13	YMR033W	144.736	62.962	51.271
13	YMR035W	146.532	60.163	51.606
13	YMR040W	147.520	54.311	54.849
13	tF(GAA)M	147.032	53.578	56.022
13	YMR042W	146.679	53.323	56.664
13	YMR043W	146.476	53.223	56.999
13	YMR044W	145.759	53.036	58.060
13	YMR046W-A	145.767	51.328	61.445
13	tH(GUG)M	146.050	51.144	61.491
13	YMR048W	148.183	49.872	61.400
13	YMR052W	148.210	43.439	58.214
13	YMR054W	146.998	43.709	58.935
13	YMR058W	144.890	45.381	61.426
13	YMR059W	144.646	44.994	61.694
13	YMR061W	144.725	44.621	61.577
13	YMR063W	145.685	41.495	59.909
13	YMR064W	145.685	41.495	59.909
13	YMR065W	145.341	40.199	59.278
13	YMR066W	144.520	39.427	58.983
13	YMR068W	141.514	38.572	58.970
13	YMR069W	139.986	38.407	59.375
13	YMR070W	139.013	38.374	59.893
13	YMR072W	137.724	38.493	61.167
13	YMR075W	137.148	38.668	62.177
13	YMR079W	139.109	39.960	69.697
13	YMR083W	142.580	43.624	74.022
13	YMR084W	142.264	45.454	75.104
13	YMR085W	142.264	45.454	75.104
13	YMR086W	142.360	46.853	76.399
13	YMR087W	143.222	48.056	78.577
13	YMR090W	146.686	48.197	82.628
13	YMR093W	150.299	46.892	83.728
13	YMR094W	151.098	46.507	83.736
13	YMR096W	152.731	45.987	83.959
13	tD(GUC)M	154.293	47.598	85.916
13	YMR100W	154.169	48.934	86.947
13	YMR105W-A	160.870	50.461	87.455
13	YMR107W	164.229	48.342	87.664
13	YMR108W	164.802	47.770	87.845
13	YMR109W	165.882	46.391	88.422
13	YMR113W	164.023	45.389	90.422
13	YMR115W	161.215	45.883	91.539
13	tL(CAA)M	156.547	44.748	94.215
13	YMR119W	156.220	44.548	94.454
13	YMR119W-A	155.350	44.068	95.112
13	YMR122W-A	154.012	44.345	96.318
13	YMR123W	154.182	45.962	96.482
13	YMR124W	154.182	45.962	96.482
13	YMR125W	154.834	49.143	96.315
13	YMR128W	152.831	52.802	97.030
13	YMR129W	150.760	54.233	97.918
13	YMR130W	151.047	55.278	99.256
13	YMR133W	154.007	55.315	100.359
13	YMR134W	154.875	55.284	100.628
13	YMR135W-A	156.616	55.215	101.151
13	YMR136W	158.362	55.136	101.654
13	YMR138W	161.858	54.942	102.598
13	YMR139W	162.640	54.810	102.784
13	YMR140W	163.631	54.456	102.978
13	YMR141W-A	164.796	53.451	103.078
13	YMR143W	165.092	52.904	103.040
13	YMR144W	165.354	51.928	102.900
13	YMR147W	164.839	47.963	102.277
13	YMR148W	164.767	47.894	102.331
13	YMR149W	164.693	47.865	102.403
13	YMR151W	164.284	48.305	103.021
13	YMR152W	164.194	48.510	103.196
13	YMR153W	164.101	48.754	103.389
13	YMR155W	162.568	51.718	105.282
13	YMR158W	160.498	53.166	105.860
13	YMR158W-B	159.354	53.610	105.909
13	YMR160W	158.080	53.941	105.848
13	YMR161W	156.433	54.032	105.770
13	YMR167W	161.079	44.701	108.273
13	YMR172W	163.617	46.790	109.514
13	YMR173W	162.654	49.681	108.844
13	YMR173W-A	162.813	49.284	108.959
13	YMR175W	161.751	51.581	108.176
13	YMR175W-A	161.946	51.212	108.323
13	YMR176W	161.549	51.945	108.024
13	YMR177W	159.334	55.342	106.375
13	YMR178W	159.013	56.019	106.206
13	YMR179W	158.664	57.049	106.118
13	YMR182W-A	158.842	61.341	107.732
13	snR83	158.930	61.667	107.987
13	YMR184W	159.219	62.860	109.374
13	YMR185W	159.262	63.134	109.979
13	YMR186W	159.190	63.310	111.619
13	YMR189W	158.436	61.627	115.200
13	YMR191W	158.904	55.256	116.855
13	YMR192W	158.934	54.240	116.736
13	YMR193W	158.291	52.968	116.761
13	YMR194W	157.868	52.770	116.848
13	snR11	157.617	52.713	116.906
13	YMR195W	155.974	52.851	117.344
13	YMR196W	155.166	53.085	117.587
13	YMR198W	153.276	53.850	119.119
13	YMR199W	153.732	54.021	120.537
13	YMR200W	154.475	54.005	121.364
13	YMR202W	156.484	54.034	123.439
13	YMR203W	156.484	54.034	123.439
13	YMR206W	157.443	55.843	127.823
13	YMR208W	156.723	59.778	132.096
13	YMR210W	156.872	62.007	133.790
13	YMR211W	157.137	62.868	134.435
13	YMR213W	158.217	64.923	135.970
13	YMR214W	159.123	66.127	136.866
13	YMR215W	159.776	66.931	137.410
13	YMR217W	160.427	68.062	137.320
13	YMR219W	158.709	66.494	134.064
13	YMR220W	158.844	64.402	133.262
13	YMR223W	160.826	61.621	134.765
13	YMR228W	158.257	58.996	135.869
13	YMR230W	152.737	57.545	134.119
13	YMR230W-A	152.071	57.272	133.642
13	YMR231W	151.437	56.982	133.109
13	YMR232W	149.940	56.276	131.612
13	YMR233W	148.092	55.921	129.927
13	YMR234W	147.777	55.919	129.663
13	YMR236W	146.164	56.156	128.411
13	YMR237W	145.170	56.495	127.717
13	YMR238W	143.876	57.129	126.907
13	YMR241W	142.578	58.385	126.993
13	YMR242W-A	143.169	58.655	128.219
13	YMR244W	144.532	58.674	130.393
13	YMR245W	144.764	58.517	130.875
13	YMR246W	144.788	58.443	130.969
13	YMR247W-A	141.575	55.460	128.621
13	YMR250W	141.223	55.025	128.791
13	YMR251W	140.999	54.529	129.533
13	YMR251W-A	141.055	54.129	130.863
13	YMR255W	141.773	53.343	134.027
13	YMR262W	144.888	50.820	135.555
13	YMR263W	144.746	50.957	135.207
13	YMR264W	144.411	51.272	134.445
13	YMR266W	143.052	52.166	131.765
13	YMR267W	141.929	52.561	129.886
13	YMR269W	140.679	52.754	128.038
13	YMR272W-A	137.310	52.857	123.759
13	YMR272W-B	136.417	52.906	122.731
13	YMR276W	131.957	53.309	118.776
13	YMR277W	130.912	53.453	118.488
13	YMR278W	129.092	53.745	118.550
13	YMR281W	123.273	56.099	120.344
13	tY(GUA)M2	122.393	58.577	119.020
13	YMR284W	122.403	58.855	118.995
13	YMR286W	122.719	59.189	119.614
13	YMR288W	123.936	58.322	122.363
13	YMR289W	124.386	57.378	123.586
13	YMR290W-A	124.298	56.729	123.647
13	YMR291W	123.900	56.066	123.105
13	YMR292W	123.397	55.558	122.302
13	YMR294W	122.596	54.959	121.046
13	YMR294W-A	121.969	54.657	120.362
13	YMR297W	121.384	54.777	120.483
13	YMR298W	121.231	55.241	121.328
13	YMR304W	120.687	56.629	123.792
13	YMR306W	118.973	55.752	119.383
13	YMR307W	116.824	56.874	115.265
13	YMR312W	118.124	59.942	116.818
13	YMR314W	120.069	60.347	118.972
13	YMR315W	120.353	60.344	119.255
13	YMR315W-A	121.262	60.261	120.122
13	YMR316W	121.583	60.210	120.417
13	YMR317W	123.136	59.763	121.918
13	YMR320W	125.675	56.141	126.781
15	YMR323W	61.877	33.082	118.580
15	YMR325W	60.400	32.494	120.085
15	YNL339W-B	60.400	32.494	120.085
15	YNL339W-A	60.400	32.494	120.085
15	YNL338W	60.400	32.494	120.085
15	YNL337W	60.400	32.494	120.085
15	YNL336W	60.400	32.494	120.085
15	YNL335W	60.400	32.494	120.085
15	YNL333W	60.400	32.494	120.085
15	YNL332W	60.400	32.494	120.085
15	YNL327W	60.400	32.494	120.085
15	YNL324W	60.400	32.494	120.085
15	YNL323W	60.400	32.494	120.085
15	YNL321W	60.400	32.494	120.085
15	YNL320W	60.400	32.494	120.085
15	YNL319W	60.400	32.494	120.085
15	YNL317W	60.400	32.494	120.085
15	YNL314W	60.400	32.494	120.085
15	YNL312W	60.400	32.494	120.085
15	YNL309W	60.400	32.494	120.085
15	YNL306W	60.400	32.494	120.085
15	YNL304W	60.400	32.494	120.085
15	YNL303W	60.400	32.494	120.085
15	YNL300W	60.400	32.494	120.085
15	YNL299W	60.400	32.494	120.085
15	YNL298W	60.400	32.494	120.085
15	YNL296W	60.400	32.494	120.085
15	YNL295W	60.400	32.494	120.085
15	YNL293W	60.400	32.494	120.085
15	YNL292W	60.400	32.494	120.085
15	YNL290W	60.400	32.494	120.085
15	YNL289W	60.400	32.494	120.085
15	snR40	60.400	32.494	120.085
15	YNL288W	60.400	32.494	120.085
15	YNL287W	60.400	32.494	120.085
15	YNL286W	60.400	32.494	120.085
15	YNL285W	60.400	32.494	120.085
15	tN(GUU)N1	60.400	32.494	120.085
15	tT(AGU)N1	60.400	32.494	120.085
15	YNL282W	60.400	32.494	120.085
15	YNL281W	60.400	32.494	120.085
15	YNL279W	60.400	32.494	120.085
15	YNL278W	60.400	32.494	120.085
15	YNL277W-A	60.400	32.494	120.085
15	YNL277W	60.400	32.494	120.085
15	YNL275W	60.400	32.494	120.085
15	YNL273W	60.400	32.494	120.085
