chrom	locus	3D_x	3D_y	3D_z
11	YKR002W	124.155	92.126	19.317
11	YKR003W	124.400	90.223	19.520
11	YKR007W	124.440	85.473	21.339
11	YKR008W	124.389	85.124	21.577
11	tL(CAA)K	123.021	81.623	25.611
11	YKR013W	121.101	81.374	29.518
11	YKR016W	118.976	81.777	33.167
11	YKR020W	117.014	75.937	36.134
11	YKR021W	116.973	75.517	36.169
11	YKR023W	116.969	71.715	35.810
11	YKR025W	117.704	68.277	34.577
11	tR(ACG)K	118.768	66.878	33.870
11	YKR027W	118.991	66.719	33.765
11	YKR028W	120.604	66.212	33.218
11	YKR030W	123.981	64.998	32.111
11	YKR032W	126.226	60.999	30.593
11	YKR034W	126.347	60.592	30.479
11	YKR035W-A	126.550	59.769	30.273
11	YKR039W	126.530	53.754	29.677
11	tA(AGC)K2	125.985	51.731	30.043
11	YKR041W	125.985	51.731	30.043
11	YKR042W	125.716	51.208	30.455
11	YKR044W	125.273	51.059	31.483
11	YKR047W	124.667	52.334	33.619
11	YKR050W	124.427	53.136	35.086
11	YKR051W	124.503	52.995	36.312
11	YKR055W	129.582	42.604	32.713
11	YKR056W	129.879	42.008	31.821
11	YKR057W	130.077	41.384	30.609
11	YKR058W	130.078	41.043	29.683
11	YKR059W	129.883	40.759	28.426
11	YKR060W	129.702	40.621	27.642
11	YKR061W	129.636	40.532	27.306
11	YKR062W	129.638	40.358	27.082
11	YKR064W	129.971	40.114	27.869
11	YKR067W	131.315	40.077	31.679
11	YKR069W	131.945	41.208	33.018
11	YKR070W	132.181	42.313	33.230
11	tK(UUU)K	132.917	45.334	32.490
11	YKR074W	132.917	45.334	32.490
11	YKR075W-A	133.189	45.492	32.314
11	YKR076W	134.076	45.302	31.845
11	YKR077W	134.513	44.991	31.645
11	YKR078W	135.257	44.273	31.333
11	YKR080W	137.341	41.289	31.681
11	YKR082W	137.735	40.065	32.845
11	YKR086W	138.640	37.074	37.732
11	YKR090W	143.182	34.752	41.832
11	YKR091W	143.127	35.083	42.577
11	YKR093W	141.178	36.713	43.451
11	YKR095W	138.535	39.126	43.687
11	YKR095W-A	136.384	42.324	42.573
11	YKR096W	136.071	42.857	42.389
11	YKR097W	134.476	44.990	42.367
11	YKR099W	131.801	47.624	43.861
11	YKR101W	131.057	48.879	44.472
11	YKR102W	134.174	48.173	42.690
11	YKR103W	139.450	47.105	41.735
11	YKR104W	142.168	46.866	42.213
12	YLL067W-A	92.744	120.656	67.649
12	YLL066W-B	94.211	117.364	69.310
12	YLL066W-A	94.545	116.610	69.624
12	YLL065W	96.219	112.764	70.213
12	YLL061W	98.433	107.633	68.776
12	YLL058W	100.478	103.476	66.923
12	YLL055W	101.550	99.947	64.488
12	YLL049W	94.738	101.652	61.273
12	YLL047W	90.628	104.806	60.840
12	YLL044W	90.072	105.640	60.728
12	YLL043W	89.833	106.698	60.476
12	YLL037W	93.402	116.583	58.698
12	YLL035W	93.273	117.818	58.652
12	YLL033W	94.820	119.388	57.346
12	YLL029W	98.487	121.070	53.814
12	YLL028W	98.187	123.485	52.847
12	YLL027W	97.768	125.163	52.188
12	YLL026W	97.730	125.593	51.865
12	tP(UGG)L	98.320	125.937	50.237
12	YLL025W	99.060	125.284	49.221
12	YLL021W	102.078	121.549	45.860
12	YLL019W-A	104.644	117.504	43.291
12	YLL017W	106.416	113.797	41.405
12	YLL016W	106.723	113.023	41.051
12	YLL015W	107.648	110.359	39.802
12	YLL014W	108.229	108.521	37.080
12	YLL012W	108.015	108.979	33.978
12	YLL011W	107.741	109.214	32.448
12	YLL008W	106.982	108.347	30.127
12	YLL006W-A	105.639	104.966	28.482
12	YLL006W	105.639	104.966	28.482
12	YLL004W	104.045	102.485	26.494
12	YLL003W	103.219	101.865	25.262
12	YLL002W	101.664	101.421	22.843
12	YLL001W	101.099	101.322	22.248
12	YLR005W	98.883	101.294	28.878
12	YLR007W	97.410	101.628	32.603
12	YLR009W	96.639	101.830	34.207
12	YLR011W	96.046	102.102	36.244
12	YLR013W	95.884	102.396	38.321
12	YLR015W	96.381	102.845	41.296
12	YLR017W	96.824	103.293	43.379
12	YLR019W	96.796	104.127	45.697
12	YLR021W	96.156	105.286	47.816
12	YLR025W	91.374	110.628	54.732
12	snR30	88.993	112.684	57.249
12	YLR030W	86.013	114.447	59.230
12	YLR031W	85.644	114.625	59.416
12	YLR032W	84.886	114.969	59.770
12	YLR033W	81.801	116.254	61.201
12	YLR041W	73.582	120.736	73.721
12	YLR048W	77.506	116.505	79.963
12	YLR052W	81.137	118.337	80.519
12	YLR056W	86.922	120.818	80.543
12	YLR057W	88.227	121.206	80.471
12	YLR060W	93.077	122.340	80.393
12	YLR061W	94.862	122.648	80.456
12	YLR063W	95.758	122.781	80.505
12	YLR064W	97.093	122.961	80.608
12	YLR066W	98.225	123.206	80.826
12	YLR068W	99.956	124.317	82.094
12	YLR072W	98.504	127.362	86.968
12	YLR075W	96.713	126.962	89.249
12	YLR077W	96.191	126.602	89.769
12	YLR079W	94.658	125.038	91.089
12	YLR080W	94.282	124.440	91.382
12	YLR081W	93.758	123.149	91.734
12	YLR086W	95.244	113.418	89.538
12	YLR088W	97.986	101.351	86.886
12	YLR090W	99.282	99.060	86.456
12	YLR091W	100.144	98.756	86.550
12	YLR092W	100.640	98.768	86.662
12	YLR096W	102.647	101.624	89.170
12	YLR099W-A	97.874	105.868	92.681
12	YLR100W	97.575	106.048	92.816
12	YLR104W	94.889	107.444	93.754
12	YLR107W	94.217	119.689	98.600
12	snR6	94.899	121.315	98.671
12	YLR109W	95.405	123.290	99.274
12	YLR111W	95.386	124.045	99.839
12	YLR112W	95.339	124.262	100.066
12	YLR113W	95.272	124.462	100.312
12	tR(ACG)L	94.446	125.298	102.202
12	YLR115W	93.081	125.404	104.352
12	YLR116W	92.231	124.643	104.936
12	YLR119W	91.526	122.045	103.630
12	YLR120W-A	91.189	120.331	102.897
12	YLR124W	90.777	119.355	103.438
12	YLR125W	90.462	119.113	104.506
12	YLR128W	90.226	119.370	108.385
12	YLR129W	90.471	119.407	109.010
12	YLR133W	96.332	118.758	112.014
12	YLR134W	97.419	117.920	112.389
12	YLR135W	98.488	116.021	112.881
12	YLR137W	99.004	113.175	113.521
12	YLR138W	99.140	112.195	114.044
12	YLR140W	99.343	110.332	117.044
12	YLR141W	99.343	110.332	117.044
12	YLR142W	99.329	110.194	118.321
12	tD(GUC)L1	99.297	110.107	120.136
12	YLR143W	99.292	110.076	120.589
12	YLR145W	99.296	109.617	124.641
12	YLR146W-A	99.327	109.312	126.431
12	YLR148W	99.337	109.226	126.877
12	YLR150W	99.456	108.114	132.221
12	YLR154W-A	98.802	107.933	142.271
12	YLR154W-B	98.362	108.822	143.671
12	YLR154W-C	98.362	108.822	143.671
12	YLR154W-E	98.107	109.370	144.340
12	YLR154W-F	97.979	109.650	144.672
12	RDN5-1	97.136	111.643	146.981
12	RDN5-2	95.220	117.279	153.140
12	YLR156W	94.665	119.038	155.115
12	RDN5-3	94.573	119.329	155.447
12	YLR157W-D	93.942	121.337	157.793
12	YLR157W-E	92.927	124.533	162.008
12	RDN5-4	92.927	124.533	162.008
12	YLR159W	92.380	126.227	164.592
12	RDN5-5	92.380	126.227	164.592
12	YLR161W	91.920	127.469	167.300
12	RDN5-6	91.864	127.594	167.698
12	YLR162W	91.864	127.594	167.698
12	YLR162W-A	91.760	127.804	168.503
12	YLR163W-A	91.542	128.100	170.565
12	YLR164W	91.471	128.126	171.410
12	YLR167W	91.093	127.627	175.650
12	YLR169W	90.924	127.314	176.884
12	YLR171W	90.924	127.314	176.884
12	YLR173W	90.657	126.783	178.501
12	YLR174W	90.341	126.121	180.085
12	YLR175W	90.127	125.587	181.211
12	YLR177W	90.928	124.821	183.548
12	YLR180W	93.670	125.506	183.755
12	YLR182W	94.967	126.013	183.454
12	YLR184W	95.067	126.339	182.912
12	YLR185W	94.909	126.338	182.839
12	YLR186W	94.479	126.307	182.689
12	YLR187W	93.549	126.191	182.456
12	YLR188W	91.775	125.790	182.340
12	YLR190W	92.697	124.871	184.454
12	YLR191W	94.158	124.562	185.631
12	YLR196W	98.451	124.574	186.636
12	YLR197W	99.907	124.787	186.388
12	YLR200W	102.101	124.944	186.017
12	YLR204W	104.654	124.817	185.676
12	YLR206W	106.110	124.595	185.525
12	YLR207W	107.872	124.148	185.441
12	YLR208W	109.459	123.481	185.589
12	YLR210W	110.868	122.595	185.972
12	YLR214W	113.138	119.970	187.717
12	YLR217W	112.031	119.780	188.604
12	YLR219W	111.456	119.958	188.745
12	YLR220W	109.248	120.741	189.103
12	YLR224W	101.989	121.266	190.624
12	YLR226W	99.748	120.796	191.187
12	YLR227W-B	96.865	119.729	191.951
12	YLR227W-A	96.865	119.729	191.951
12	YLR230W	90.750	114.656	194.166
12	YLR232W	89.806	113.228	194.609
12	YLR234W	88.468	111.701	194.790
12	YLR237W	87.176	110.589	194.644
12	YLR238W	85.722	109.624	194.229
12	YLR240W	84.415	109.071	193.653
12	YLR241W	83.448	109.308	192.897
12	YLR243W	83.150	110.823	191.923
12	YLR246W	83.536	112.935	191.049
12	tL(CAA)L	83.867	113.969	190.647
12	YLR248W	86.060	117.753	189.298
12	YLR249W	87.087	119.063	188.790
12	YLR250W	87.405	120.214	187.846
12	YLR251W	87.251	120.395	187.526
12	YLR252W	87.133	120.461	187.357
12	YLR253W	86.987	120.511	187.182
12	YLR256W	85.010	120.325	185.702
12	YLR256W-A	83.020	119.022	185.290
12	YLR257W	81.859	114.956	188.160
12	YLR258W	82.202	114.516	188.837
12	YLR260W	85.131	114.256	191.340
12	YLR263W	88.404	114.767	192.970
12	YLR264W	90.307	115.130	193.610
12	YLR267W	93.619	115.999	194.224
12	YLR268W	94.078	116.379	194.128
12	YLR270W	94.097	116.575	194.003
12	YLR271W	93.861	116.876	193.719
12	YLR274W	91.044	117.318	192.453
12	YLR275W	91.788	116.287	193.404
12	YLR279W	93.949	110.631	197.111
12	YLR283W	93.915	110.299	197.231
12	YLR285W	93.919	108.975	197.722
12	YLR286W-A	94.038	108.639	197.865
12	YLR289W	96.441	109.161	198.056
12	YLR296W	98.551	108.887	198.314
12	YLR297W	98.451	108.318	198.460
12	YLR299W	98.094	106.937	198.804
12	YLR300W	98.109	105.503	199.163
12	YLR301W	98.570	105.084	199.272
12	tL(UAG)L2	98.937	105.036	199.288
12	YLR303W	99.154	105.053	199.286
12	tI(AAU)L1	100.579	105.537	199.180
12	YLR306W	106.960	105.964	198.230
12	YLR307W	108.050	105.554	198.023
12	YLR308W	109.264	104.922	197.817
12	YLR312W-A	106.022	103.463	198.935
12	YLR315W	107.775	102.051	198.568
12	YLR317W	108.131	101.889	198.481
12	YLR318W	108.835	101.602	198.293
12	YLR320W	112.572	100.887	196.911
12	YLR322W	115.799	101.202	195.167
12	YLR324W	116.285	100.985	194.874
12	YLR326W	116.611	99.941	194.632
12	tS(GCU)L	116.225	98.452	194.783
12	YLR328W	116.077	98.087	194.852
12	YLR329W	115.686	97.094	195.028
12	YLR330W	115.527	96.585	195.092
12	YLR332W	115.538	95.793	195.027
12	tD(GUC)L2	116.476	96.261	194.462
12	tE(UUC)L	117.757	97.662	193.728
12	YLR335W	117.917	97.926	193.634
12	YLR338W	118.130	102.309	193.397
12	YLR340W	117.729	103.326	193.590
12	YLR341W	117.339	104.030	193.801
12	YLR342W	116.737	104.457	194.181
12	YLR342W-A	115.510	101.810	195.247
12	YLR343W	115.510	101.810	195.247
12	tR(CCG)L	114.789	100.543	195.766
12	YLR344W	114.417	100.234	195.988
12	YLR345W	113.996	100.039	196.218
12	YLR347W-A	111.509	100.557	197.353
12	YLR349W	110.270	101.377	197.858
12	YLR350W	110.004	101.646	197.963
12	YLR352W	109.918	102.173	197.986
12	YLR353W	111.182	102.559	197.439
12	YLR356W	113.189	102.008	196.598
12	YLR357W	113.084	101.740	196.648
12	YLR359W	112.008	100.632	197.128
12	YLR360W	111.130	99.995	197.512
12	YLR362W	109.300	99.612	198.238
12	YLR363W-A	108.380	100.915	198.485
12	YLR364W	108.300	101.226	198.491
12	YLR365W	108.179	101.942	198.480
12	YLR366W	108.124	102.324	198.468
12	YLR367W	107.965	103.043	198.451
12	snR44	107.965	103.043	198.451
12	YLR368W	107.742	103.705	198.442
12	YLR369W	107.102	104.853	198.448
12	YLR371W	105.659	106.138	198.520
12	YLR372W	102.444	106.997	198.791
12	YLR375W	101.071	106.058	199.082
12	tK(UUU)L	101.084	103.622	199.426
12	YLR379W	101.177	102.755	199.529
12	YLR380W	101.131	102.218	199.591
12	YLR381W	101.023	102.042	199.609
12	YLR383W	99.081	104.020	199.333
12	YLR386W	95.080	104.702	198.871
12	YLR388W	92.337	102.152	198.582
12	snR34	92.037	102.012	198.511
12	YLR390W	89.461	101.812	197.645
12	YLR390W-A	89.116	101.903	197.499
12	YLR393W	86.765	102.813	196.388
12	YLR394W	86.241	102.876	196.135
12	YLR399W-A	85.813	97.639	196.029
12	YLR400W	86.096	97.767	196.183
12	YLR402W	87.140	99.035	196.748
12	YLR403W	87.332	99.339	196.851
12	YLR404W	88.254	100.379	197.317
12	YLR405W	88.565	100.397	197.450
12	YLR407W	88.887	99.431	197.519
12	YLR410W	88.952	96.332	197.315
12	YLR410W-B	89.883	95.235	197.559
12	YLR410W-A	89.883	95.235	197.559
12	YLR411W	92.976	97.023	198.708
12	YLR412W	93.566	97.482	198.883
12	YLR413W	95.060	98.686	199.233
12	YLR417W	97.507	100.782	199.536
12	YLR419W	99.319	101.846	199.628
12	YLR420W	100.715	100.042	199.630
12	YLR422W	100.834	98.473	199.591
12	YLR424W	102.631	97.033	199.475
12	YLR425W	107.463	98.922	198.743
12	YLR426W	109.589	97.519	198.027
12	YLR427W	109.939	97.087	197.888
12	YLR429W	109.845	96.613	197.870
12	YLR430W	108.902	96.446	198.119
12	YLR432W	104.286	94.610	198.886
12	YLR435W	103.968	91.864	198.274
12	YLR438W	105.705	90.158	197.458
12	YLR439W	106.880	90.478	197.278
12	YLR443W	108.425	92.196	197.432
12	YLR445W	107.697	92.297	197.648
12	YLR446W	107.032	92.325	197.824
12	YLR448W	104.018	92.249	198.379
12	YLR449W	102.460	92.116	198.504
12	YLR450W	101.269	91.975	198.531
12	YLR451W	98.478	91.557	198.397
12	YLR454W	96.626	93.628	198.805
12	YLR455W	95.759	97.282	199.230
12	YLR456W	94.677	97.277	199.041
12	YLR458W	93.530	97.117	198.803
12	YLR459W	92.839	96.927	198.631
12	YLR461W	90.091	94.693	197.480
12	YLR462W	89.347	92.721	196.743
12	YLR464W	89.279	92.434	196.646
12	YLR466W	89.228	92.177	196.564
12	YLR467W	89.791	91.309	196.569
13	YML133W-B	115.146	64.492	91.574
13	YML133W-A	115.146	64.492	91.574
13	YML132W	117.041	66.674	87.186
13	YML131W	118.253	67.225	85.434
13	YML127W	122.011	66.563	83.072
13	YML121W	129.512	64.539	82.538
13	YML119W	130.431	64.674	82.762
13	YML118W	130.049	65.136	82.926
13	YML117W	129.329	65.666	83.066
13	YML116W-A	127.231	67.064	83.428
13	YML116W	127.070	67.199	83.479
13	YML113W	128.316	67.357	84.080
13	YML112W	129.093	67.121	84.178
13	YML111W	130.812	66.602	84.308
13	YML109W	134.699	65.635	84.129
13	YML108W	137.740	65.076	83.539
13	YML106W	139.270	64.896	83.026
13	YML102W	141.127	66.980	78.233
13	YML100W-A	141.526	67.318	77.882
13	YML100W	141.713	67.420	77.801
13	YML099W-A	143.776	67.976	77.747
13	YML098W	146.812	68.344	78.213
13	YML096W	148.995	68.633	78.239
13	YML094W	151.159	68.951	77.975
13	YML093W	151.590	69.018	77.887
13	YML090W	155.774	70.604	77.006
13	YML088W	155.677	71.136	77.285
13	YML084W	152.782	74.778	79.528
13	YML082W	152.754	76.247	79.390
13	YML081W	153.587	78.163	78.476
13	YML080W	155.585	80.007	76.779
13	YML079W	156.165	80.211	76.376
13	YML078W	156.776	80.313	75.981
13	YML077W	157.420	80.312	75.595
13	YML070W	163.776	70.711	66.479
13	YML069W	162.692	70.449	65.931
13	YML068W	161.800	70.476	65.621
13	YML065W	161.253	71.677	65.977
13	YML063W	162.651	74.279	67.593
13	YML060W	165.536	76.194	67.667
13	YML058W-A	169.409	75.566	64.247
13	YML058W	169.535	75.435	64.012
13	YML057W	169.636	75.295	63.784
13	YML055W	169.241	73.350	61.891
13	tY(GUA)M1	167.533	72.136	60.983
13	YML052W	166.703	72.060	60.812
13	YML051W	166.093	72.124	60.749
13	YML050W	165.090	72.393	60.732
13	YML048W	160.765	74.479	61.141
13	YML047W-A	159.524	75.019	61.222
13	YML046W	158.266	75.520	61.279
13	YML045W-A	155.697	76.408	61.316
13	YML045W	155.697	76.408	61.316
13	YML042W	152.631	78.408	59.001
13	YML040W	153.938	79.061	56.671
13	YML039W	153.938	79.061	56.671
13	YML036W	152.654	79.448	50.754
13	YML034W	150.120	79.612	48.855
13	YML031W	146.727	80.545	47.866
13	YML030W	144.721	81.402	47.710
13	YML029W	144.043	81.808	47.572
13	YML028W	142.714	82.977	46.977
13	YML027W	142.169	83.785	46.449
13	YML024W	141.644	86.668	44.130
13	YML022W	141.953	88.676	42.406
13	YML020W	142.380	89.975	41.294
13	YML019W	143.162	91.552	39.946
13	YML017W	144.281	93.354	38.398
13	YML014W	143.398	96.399	35.462
13	YML013W	142.811	96.757	35.063
13	YML012W	141.353	97.409	34.292
13	YML010W	140.279	97.938	33.678
13	YML009W-B	138.322	99.144	32.330
13	YML007W	136.363	100.803	30.553
13	YML005W	133.109	103.184	28.518
13	YML003W	130.758	103.512	29.022
13	YML002W	130.024	103.458	29.399
13	YML001W	128.171	103.089	30.603
13	YMR002W	124.936	101.588	33.161
13	YMR003W	124.366	101.167	33.692
13	YMR004W	123.822	100.706	34.230
13	YMR005W	122.812	99.665	35.304
13	YMR007W	121.139	97.163	37.041
13	YMR009W	119.932	94.106	38.170
13	YMR010W	119.703	93.255	38.357
13	YMR011W	119.362	90.688	38.801
13	tE(UUC)M	119.626	88.195	39.120
13	YMR012W	119.626	88.195	39.120
13	snR78	122.129	83.125	39.554
13	snR77	122.129	83.125	39.554
13	snR76	122.129	83.125	39.554
13	snR75	122.385	82.778	39.625
13	snR74	122.385	82.778	39.625
13	snR73	122.647	82.439	39.705
13	YMR013W-A	122.647	82.439	39.705
13	snR72	122.647	82.439	39.705
13	YMR014W	122.914	82.108	39.796
13	YMR017W	128.136	77.571	42.624
13	YMR018W	129.723	76.216	43.351
13	YMR019W	130.964	75.027	43.763
13	YMR020W	133.069	72.732	44.138
13	YMR022W	134.745	70.960	44.743
13	YMR024W	136.500	69.440	46.274
13	YMR025W	137.185	68.969	47.202
13	YMR027W	138.261	68.381	49.029
13	YMR028W	138.952	67.967	49.959
13	YMR030W	140.777	66.651	51.316
13	YMR031W-A	142.901	64.842	51.537
13	YMR032W	143.554	64.238	51.409
13	YMR030W-A	144.736	62.962	51.271
13	YMR033W	145.002	62.630	51.268
13	YMR035W	146.349	60.531	51.519
13	YMR040W	147.425	54.100	55.129
13	tF(GAA)M	146.865	53.441	56.338
13	YMR042W	146.865	53.441	56.338
13	YMR043W	146.255	53.142	57.343
13	YMR044W	145.510	52.997	58.417
13	YMR046W-A	145.516	51.502	61.379
13	tH(GUG)M	145.767	51.328	61.445
13	YMR048W	148.490	49.639	61.344
13	YMR052W	148.392	43.491	58.185
13	YMR054W	146.777	43.852	59.147
13	YMR058W	144.799	45.392	61.535
13	YMR059W	144.637	45.134	61.714
13	YMR061W	144.794	44.389	61.479
13	YMR063W	145.663	41.798	60.071
13	YMR064W	145.677	41.207	59.760
13	YMR065W	145.470	40.429	59.381
13	YMR066W	144.770	39.598	59.039
13	YMR068W	141.107	38.518	59.040
13	YMR069W	140.343	38.435	59.243
13	YMR070W	139.321	38.376	59.700
13	YMR072W	137.948	38.452	60.871
13	YMR075W	136.990	38.744	62.554
13	YMR079W	139.490	39.970	69.930
13	YMR083W	142.499	44.011	74.225
13	YMR084W	142.296	45.120	74.872
13	YMR085W	142.248	45.770	75.346
13	YMR086W	142.306	46.609	76.123
13	YMR087W	143.047	47.938	78.239
13	YMR090W	146.368	48.261	82.414
13	YMR093W	149.903	47.076	83.703
13	YMR094W	151.471	46.347	83.753
13	YMR096W	152.989	45.967	84.045
13	tD(GUC)M	154.290	47.309	85.676
13	YMR100W	154.176	49.240	87.173
13	YMR105W-A	160.489	50.605	87.498
13	YMR107W	163.930	48.609	87.591
13	YMR108W	164.520	48.062	87.749
13	YMR109W	165.732	46.628	88.302
13	YMR113W	163.625	45.492	90.569
13	YMR115W	161.605	45.858	91.366
13	tL(CAA)M	156.220	44.548	94.454
13	YMR119W	155.906	44.356	94.687
13	YMR119W-A	155.107	43.971	95.303
13	YMR122W-A	153.981	44.535	96.381
13	YMR123W	154.094	45.613	96.490
13	YMR124W	154.292	46.343	96.459
13	YMR125W	154.831	48.771	96.311
13	YMR128W	153.141	52.554	96.923
13	YMR129W	150.607	54.390	98.049
13	YMR130W	150.836	55.227	99.120
13	YMR133W	153.573	55.330	100.222
13	YMR134W	155.310	55.268	100.760
13	YMR135W-A	157.052	55.196	101.278
13	YMR136W	157.925	55.157	101.530
13	YMR138W	161.431	54.977	102.489
13	YMR139W	162.262	54.887	102.697
13	YMR140W	163.325	54.595	102.924
13	YMR141W-A	164.956	53.188	103.065
13	YMR143W	165.204	52.600	103.005
13	YMR144W	165.393	51.561	102.830
13	YMR147W	164.907	48.070	102.239
13	YMR148W	164.693	47.865	102.403
13	YMR149W	164.617	47.875	102.493
13	YMR151W	164.371	48.139	102.863
13	YMR152W	164.284	48.305	103.021
13	YMR153W	164.006	49.037	103.598
13	YMR155W	162.796	51.465	105.146
13	YMR158W	160.845	52.994	105.817
13	YMR158W-B	158.938	53.734	105.899
13	YMR160W	158.505	53.847	105.876
13	YMR161W	156.698	54.065	105.777
13	YMR167W	161.412	44.450	108.450
13	YMR172W	163.501	47.220	109.437
13	YMR173W	162.813	49.284	108.959
13	YMR173W-A	162.654	49.681	108.844
13	YMR175W	161.946	51.212	108.323
13	YMR175W-A	161.751	51.581	108.176
13	YMR176W	161.751	51.581	108.176
13	YMR177W	159.521	55.006	106.492
13	YMR178W	158.879	56.360	106.155
13	YMR179W	158.583	57.397	106.133
13	YMR182W-A	158.930	61.667	107.987
13	snR83	159.009	61.964	108.250
13	YMR184W	159.182	62.679	109.082
13	YMR185W	159.246	63.011	109.673
13	YMR186W	159.145	63.258	111.969
13	YMR189W	158.380	61.365	115.486
13	YMR191W	158.842	55.652	116.914
13	YMR192W	158.950	54.551	116.766
13	YMR193W	158.463	53.110	116.733
13	YMR194W	158.092	52.855	116.800
13	snR11	157.341	52.684	116.974
13	YMR195W	156.355	52.767	117.237
13	YMR196W	155.567	52.963	117.461
13	YMR198W	153.333	53.795	118.913
13	YMR199W	153.560	54.011	120.278
13	YMR200W	154.799	53.985	121.658
13	YMR202W	156.255	53.999	123.143
13	YMR203W	156.692	54.080	123.734
13	YMR206W	157.376	56.040	128.107
13	YMR208W	156.708	60.048	132.311
13	YMR210W	156.810	61.723	133.576
13	YMR211W	157.036	62.580	134.219
13	YMR213W	158.423	65.222	136.193
13	YMR214W	159.364	66.419	137.077
13	YMR215W	159.946	67.151	137.533
13	YMR217W	160.363	68.044	137.149
13	YMR219W	158.815	66.695	134.296
13	YMR220W	158.980	64.138	133.316
13	YMR223W	160.681	61.880	134.595
13	YMR228W	158.687	59.076	135.889
13	YMR230W	152.400	57.411	133.887
13	YMR230W-A	151.750	57.129	133.382
13	YMR231W	151.750	57.129	133.382
13	YMR232W	149.637	56.176	131.320
13	YMR233W	148.406	55.939	130.196
13	YMR234W	147.459	55.934	129.403
13	YMR236W	145.835	56.253	128.175
13	YMR237W	145.503	56.366	127.944
13	YMR238W	143.610	57.281	126.766
13	YMR241W	142.637	58.454	127.179
13	YMR242W-A	143.375	58.687	128.554
13	YMR244W	144.402	58.704	130.165
13	YMR245W	144.713	58.581	130.748
13	YMR246W	144.785	58.357	131.029
13	YMR247W-A	141.441	55.309	128.641
13	YMR250W	141.141	54.892	128.922
13	YMR251W	140.987	54.420	129.810
13	YMR251W-A	141.112	54.045	131.287
13	YMR255W	141.655	53.459	133.679
13	YMR262W	145.009	50.700	135.876
13	YMR263W	144.585	51.112	134.832
13	YMR264W	144.232	51.424	134.058
13	YMR266W	143.261	52.062	132.144
13	YMR267W	141.689	52.616	129.514
13	YMR269W	140.414	52.768	127.672
13	YMR272W-A	137.014	52.872	123.415
13	YMR272W-B	136.717	52.889	123.072
13	YMR276W	131.612	53.355	118.653
13	YMR277W	130.555	53.507	118.446
13	YMR278W	128.717	53.811	118.644
13	YMR281W	123.116	56.312	120.269
13	tY(GUA)M2	122.392	58.726	118.993
13	YMR284W	122.392	58.726	118.993
13	YMR286W	122.813	59.171	119.819
13	YMR288W	123.793	58.477	122.027
13	YMR289W	124.359	57.537	123.476
13	YMR290W-A	124.228	56.565	123.568
13	YMR291W	124.028	56.233	123.297
13	YMR292W	123.191	55.387	121.959
13	YMR294W	122.422	54.855	120.817
13	YMR294W-A	122.108	54.703	120.476
13	YMR297W	121.328	54.865	120.637
13	YMR298W	121.222	55.405	121.634
13	YMR304W	120.605	56.496	123.523
13	YMR306W	119.136	55.732	119.731
13	YMR307W	116.953	56.745	115.510
13	YMR312W	118.335	60.035	117.077
13	YMR314W	119.793	60.339	118.692
13	YMR315W	120.647	60.328	119.541
13	YMR315W-A	121.583	60.210	120.417
13	YMR316W	121.914	60.146	120.716
13	YMR317W	123.405	59.635	122.219
13	YMR320W	125.765	55.411	127.458
14	YNL339W-B	67.063	38.557	125.725
14	YNL339W-A	67.063	38.557	125.725
14	YNL338W	67.590	40.256	121.454
14	YNL337W	67.634	40.322	121.143
14	YNL336W	67.759	40.338	120.375
14	YNL335W	67.969	39.559	119.589
14	YNL333W	68.080	38.439	119.621
14	YNL332W	68.147	37.283	119.937
14	YNL327W	66.811	30.347	119.379
14	YNL324W	64.472	25.832	115.655
14	YNL323W	64.201	25.215	115.054
14	YNL321W	63.595	23.704	113.482
14	YNL320W	63.083	22.064	111.445
14	YNL319W	62.994	21.605	110.723
14	YNL317W	62.941	20.821	109.213
14	YNL314W	63.331	19.788	105.930
14	YNL312W	63.939	19.658	102.559
14	YNL309W	64.058	20.735	99.518
14	YNL306W	63.735	23.941	96.216
14	YNL304W	63.902	25.674	95.564
14	YNL303W	64.042	26.402	95.470
14	YNL300W	65.015	29.509	96.035
14	YNL299W	65.335	30.315	96.302
14	YNL298W	66.189	32.325	96.877
14	YNL296W	69.082	38.174	97.854
14	YNL295W	69.194	38.463	97.905
14	YNL293W	69.144	39.619	98.362
14	YNL292W	68.210	39.514	98.794
14	YNL290W	66.236	38.468	99.429
14	YNL289W	65.306	37.925	99.917
14	snR40	65.065	37.784	100.180
14	YNL288W	64.982	37.737	100.598
14	YNL287W	65.234	37.885	101.045
14	YNL286W	66.743	38.771	102.023
14	YNL285W	67.470	39.202	102.350
14	tN(GUU)N1	72.234	42.250	103.605
14	tT(AGU)N1	74.083	43.536	103.685
14	YNL282W	75.903	44.814	103.583
14	YNL281W	76.610	45.303	103.504
14	YNL279W	78.330	46.470	103.209
14	YNL278W	79.979	47.557	102.776
14	YNL277W-A	81.736	48.652	102.128
14	YNL277W	82.115	48.838	101.947
14	YNL275W	82.501	48.890	101.664
14	YNL273W	81.977	47.953	101.426
14	YNL269W	79.699	47.406	103.137
14	YNL268W	79.634	47.733	103.294
14	YNL267W	78.959	48.217	103.604
14	YNL266W	77.181	48.171	103.821
14	YNL262W	73.791	47.282	103.726
14	YNL261W	68.566	44.768	101.845
14	YNL256W	62.717	41.724	96.571
14	YNL253W	59.924	41.031	92.565
14	YNL250W	57.768	41.138	88.148
